name,gender,nationality,nationalityID,birth
Robert Prichard,male,Canada,Q16,1949
Robert Provan,male,United States,Q30,1944
Robert R. Beezer,male,United States,Q30,1928
Robert R. Barry,male,United States,Q30,1915
M. E. Carn,male,United States,Q30,1808
M. Edward Whelan III,male,United States,Q30,1960
M. Gerald Schwartzbach,male,United States,Q30,1944
M. James Lorenz,male,United States,Q30,1935
Nathaniel G. S. Hart,male,United States,Q30,1784
Nathaniel H. Harris,male,United States,Q30,1834
Nathaniel L. Goldstein,male,United States,Q30,1896
Nathaniel Lawrence,male,United States,Q30,1761
Nathaniel M. Gorton,male,United States,Q30,1938
Ari Shamai,male,Israel,Q801,1964
Nauman Scott,male,United States,Q30,1916
Nazaire-Nicolas Olivier,male,Canada,Q16,1860
Neal Brooks Biggers Jr.,male,United States,Q30,1935
Neal Peters McCurn,male,United States,Q30,1926
Neal Sher,male,United States,Q30,1947
Stephen Six,male,United States,Q30,1965
Stephen Steele Barlow,male,United States,Q30,1818
Stephen Stohn,male,United States,Q30,1948
Stephen T. Logan,male,United States,Q30,1800
Stephen T. Owens,male,United States,Q30,1948
Stephen Upson,male,United States,Q30,1785
Manly Fleischmann,male,United States,Q30,1908
Mann Page,male,United States,Q30,1749
Robert W. Copeland,male,United States,Q30,1910
Robert W. Dean,male,United States,Q30,1923
Robert W. Hansen,male,United States,Q30,1911
Robert W. Jordan,male,United States,Q30,1945
Malcolm F. Marsh,male,United States,Q30,1928
Malcolm Jones Howard,male,United States,Q30,1939
Malcolm M. Lucas,male,United States,Q30,1927
Nathaniel Shipman,male,United States,Q30,1828
Nathaniel W. Howell,male,United States,Q30,1770
Nathaniel Wright,male,United States,Q30,1785
Alex Hertman,male,Israel,Q801,1956
Joseph Ciechanover,male,Israel,Q801,1933
Stephen H. Grimes,male,United States,Q30,1927
Stephen H. Sachs,male,United States,Q30,1934
Stephen H. Urquhart,male,United States,Q30,1965
Stephen Heard Darden,male,United States,Q30,1816
Max Laserson,male,Soviet Union,Q15180,1887
Stephen W. Brennan,male,United States,Q30,1893
Stephen W. Perkins,male,United States,Q30,1809
Stephen W. Webster,male,United States,Q30,1943
Stephen Wojdak,male,United States,Q30,1938
Pritam Singh,male,Singapore,Q334,1976
Protógenes Queiroz,male,Brazil,Q155,1959
Rajinder Singh Sarkaria,male,Dominion of India,Q1775277,1916
Rajko Dodic,male,Canada,Q16,1952
Rajyasevapraveena G. Parameswaran Pillai,male,Dominion of India,Q1775277,1890
Péter Szilágyi,male,Hungary,Q28,1981
Păstorel Teodoreanu,male,Romania,Q218,1894
Q. Byrum Hurst,male,United States,Q30,1918
"Q. Byrum Hurst, Jr.",male,United States,Q30,1949
Neil MacBride,male,United States,Q30,1965
Neil O'Sullivan,male,Australia,Q408,1900
Neil Papiano,male,United States,Q30,1934
Neil S. McCarthy,male,United States,Q30,1888
Neil Vincent Wake,male,United States,Q30,1948
Malcolm McKenzie,male,Canada,Q16,1863
Malcolm Muir,male,United States,Q30,1914
Malcolm Richard Wilkey,male,United States,Q30,1918
Malcolm Royal,male,Australia,Q408,1941
R. Brooke Jackson,male,United States,Q30,1947
"R. C. Soles, Jr.",male,United States,Q30,1934
R. Clint Cole,male,United States,Q30,1870
R. David Proctor,male,United States,Q30,1960
R. Holland Duell,male,United States,Q30,1824
R. Hunt Parker,male,United States,Q30,1892
R. K. W. Goonesekera,male,Sri Lanka,Q854,1928
R. Kesava Aiyangar,male,Dominion of India,Q1775277,1892
R. Lanier Anderson III,male,United States,Q30,1936
Nicanor Molinas,male,Argentina,Q414,1823
Nicholas Cowdery,male,Australia,Q408,1946
Nicholas Garaufis,male,United States,Q30,1948
Nicholas J. Celebrezze,male,United States,Q30,1977
"Nicholas Joseph Walinski, Jr.",male,United States,Q30,1920
Robert Weld Mitchell,male,Canada,Q16,1915
Robert White,male,United States,Q30,1833
Robert Wilkie,male,United States,Q30,1962
Robert William Gettleman,male,United States,Q30,1943
Robert William Hughes,male,United States,Q30,1821
Robert William Porter,male,United States,Q30,1926
Robert William Wells,male,United States,Q30,1795
Robert Wodrow Archbald,male,United States,Q30,1848
Manuel Ancízar,male,Colombia,Q739,1812
Manuel Antonio Mercado,male,Mexico,Q96,1838
Manuel Argüello Mora,male,Costa Rica,Q800,1834
Manuel Camus,male,Philippines,Q928,1875
Manuel Cepeda Vargas,male,Colombia,Q739,1930
Marc Dann,male,United States,Q30,1962
Marc Platt,male,United States,Q30,1957
Marc Elias,male,United States,Q30,1969
Marc J. Lane,male,United States,Q30,1946
Marc Kielburger,male,Canada,Q16,1977
Steve Dillard,male,United States,Q30,1969
Steve Doyle,male,United States,Q30,1958
Steve Frank,male,United States,Q30,1948
Steve Lungen,male,United States,Q30,1940
Steve McIntosh,male,United States,Q30,1960
Steve Munisteri,male,United States,Q30,1958
Steven D. Silverman,male,United States,Q30,1966
Steven Derounian,male,United States,Q30,1918
Steven Douglas Merryday,male,United States,Q30,1950
Steven E. Snow,male,United States,Q30,1949
Steven Ediger,male,United States,Q30,1956
Steven G. Calabresi,male,United States,Q30,1950
"Nicholas L. Bissell, Jr.",male,United States,Q30,1947
Nicholas Longworth II,male,United States,Q30,1844
Nicholas Lorusso,male,United States,Q30,1967
Nicholas Mattiello,male,United States,Q30,1963
Robert Worth Bingham,male,United States,Q30,1871
Robert Y. Thornton,male,United States,Q30,1910
Roberto Dañino,male,Peru,Q419,1951
Roberto Freire,male,Brazil,Q155,1942
Roberto Guajardo Suárez,male,Mexico,Q96,1918
Colin Gilon,male,Israel,Q801,1909
Manny S. Brown,male,United States,Q30,1917
Manuel Achille Baudouin,male,France,Q142,1846
Nga Kor Ming,male,Malaysia,Q833,1972
Ngeh Koo Ham,male,Malaysia,Q833,1961
Nguyen Manh Tuong,male,Vietnam,Q881,1909
Nial R. Hysell,male,United States,Q30,1854
Manuel Doblado,male,Mexico,Q96,1818
Manuel Enríquez Rosero,male,Colombia,Q739,1958
Manuel Garza Aldape,male,Mexico,Q96,1871
Manuel José Yrarrázaval Larraín,male,Chile,Q298,1834
Manuel Monteiro,male,Portugal,Q45,1962
Manuel Real,male,United States,Q30,1924
Raleigh Brown,male,United States,Q30,1921
Ralf Kölbel,male,German Democratic Republic,Q16957,1968
Ralph A. Foote,male,United States,Q30,1923
Ralph Abernethy Gamble,male,United States,Q30,1885
Ralph Adam Fine,male,United States,Q30,1941
Robin L. Taylor,male,United States,Q30,1943
Robin Millhouse,male,Australia,Q408,1929
Stephen Rapp,male,United States,Q30,1949
Stephen Ross Harris,male,United States,Q30,1824
Stephen S. Gregory,male,United States,Q30,1849
Stephen S. Jewett,male,United States,Q30,1858
Philippe Bilger,male,France,Q142,1943
Edmond Robert,male,France,Q142,1849
René-Georges Weill,male,France,Q142,1908
Marcel Vacher,male,France,Q142,1858
Ferdinand Boyer,male,France,Q142,1823
Wee Chong Jin,male,Malaysia,Q833,1917
Thomas Roberts McMillen,male,United States,Q30,1916
Thomas Rodney,male,United States,Q30,1744
Thomas Ross,male,United States,Q30,1806
Tom Rothman,male,United States,Q30,1954
Carlos Alberto Freitas Barreto,male,Brazil,Q155,1952
Carlos Büchele,male,Brazil,Q155,1913
Carlos Chagas,male,Brazil,Q155,1937
Carlos Chiarelli,male,Brazil,Q155,1940
Carlos Cirilo Júnior,male,Brazil,Q155,1886
Westby Perceval,male,New Zealand,Q664,1854
Westley Abbott,male,United States,Q30,1877
Louis Apffel,male,France,Q142,1767
Ciril Amorós i Pastor,male,Spain,Q29,1830
Hsu Kuo-yung,male,Taiwan,Q865,1958
Huang Huang-hsiung,male,Taiwan,Q865,1944
Delfim de Pádua Peixoto Filho,male,Brazil,Q155,1941
Delfim de Carvalho Ribeiro,male,Brazil,Q155,1945
Delvito Alves da Silva Filho,male,Brazil,Q155,1955
Deífilo Gurgel,male,Brazil,Q155,1926
José Antonio Dias Toffoli,male,Brazil,Q155,1967
Dib Cherem,male,Brazil,Q155,1929
Thomas Snagge,male,Kingdom of England,Q179876,1536
Thomas Spota,male,United States,Q30,1942
Thomas Stokeley Wilson,male,United States,Q30,1813
Thomas Suozzi,male,United States,Q30,1962
Carlos Magno de Moura Soares,male,Brazil,Q155,1968
Carlos Medeiros Silva,male,Brazil,Q155,1907
Carlos Miguel Castex Aidar,male,Brazil,Q155,1946
Carlos Norberto de Sousa Aranha,male,Brazil,Q155,1855
Carlos Ramiro Coutinho,male,Kingdom of Portugal,Q45670,1828
Carlos Zeferino Viana Pinto Coelho,male,Portugal,Q45,1879
Guilherme Marback,male,Brazil,Q155,1898
Scotty McLennan,male,United States,Q30,1948
Nikola Selaković,male,Serbia,Q403,1983
Seaborne Davies,male,United Kingdom,Q145,1904
Seamus McCaffery,male,United States,Q30,1950
Sean Connelly,male,United States,Q30,1958
Casimir de Sangenís i Bertrand,male,Spain,Q29,1895
Henri Fréminet,male,France,Q142,1843
Ceci linda,male,Venezuela,Q717,1818
Cecilio Valverde Mazuelas,male,Spain,Q29,1927
Scott Olin Wright,male,United States,Q30,1923
Scott Pruitt,male,United States,Q30,1968
Scott Rumana,male,United States,Q30,1964
Sarath Ambepitiya,male,Sri Lanka,Q854,1946
Satish Ranjan Das,male,British Raj,Q129286,1872
Thomas Tongue,male,United States,Q30,1912
Thomas Townley,male,Canada,Q16,1862
Thomas Treadwell Davis,male,United States,Q30,1810
Cruz Martínez Esteruelas,male,Spain,Q29,1932
César Jalón Aragón,male,Spain,Q29,1889
Daniel Díaz Maynard,male,Uruguay,Q77,1933
Daniel Riu i Periquet,male,Spain,Q29,1880
Danny Slavin,male,United States,Q30,1973
Perng Shaw-jiin,male,Taiwan,Q865,1957
Michael Tsai,male,Taiwan,Q865,1941
You Hung,male,Taiwan,Q865,1950
David Hou,male,Taiwan,Q865,1943
Chien Hsi-chieh,male,Taiwan,Q865,1947
Sean Cox,male,United States,Q30,1957
Sean F. Dalton,male,United States,Q30,1962
Sean J. McLaughlin,male,United States,Q30,1955
Sean Sullivan,male,United States,Q30,1958
Wells Andrews Hutchins,male,United States,Q30,1818
Wells Spicer,male,United States,Q30,1831
Welty McCullogh,male,United States,Q30,1847
Wendell Alverson Miles,male,United States,Q30,1916
Dalmo Ribeiro Silva,male,Brazil,Q155,1949
Damásio de Jesus,male,Brazil,Q155,1935
Daniel Krieger,male,Brazil,Q155,1909
Daniel Proença de Carvalho,male,Portugal,Q45,1941
Daniel de Queiroz Lima,male,Brazil,Q155,1886
Scott Harshbarger,male,United States,Q30,1941
Scott Horton,male,United States,Q30,1901
Scott J. Silverman,male,United States,Q30,1957
Scott L. Fenstermaker,male,United States,Q30,2000
Scott Lord,male,United States,Q30,1820
Scott M. Pollard,male,United States,Q30,1970
Thomas Samuel Zilly,male,United States,Q30,1935
Thomas Saunders Gholson,male,United States,Q30,1808
Thomas Schlafly,male,United States,Q30,1948
Wilhelm Bugge,male,Norway,Q20,1893
Wilhelm Nicolaysen,male,Norway,Q20,1869
Wilhelm Omsted,male,Norway,Q20,1939
Wayne L. Kidwell,male,United States,Q30,1938
Wayne M. Collins,male,United States,Q30,1899
Wayne Martin,male,Australia,Q408,1952
Wayne R. Andersen,male,United States,Q30,1945
Kasim Reed,male,United States,Q30,1969
Leonidas Lent Hamline,male,United States,Q30,1797
Leopold David,male,United States,Q30,1878
Leopoldo Bravo,male,Argentina,Q414,1919
Leopoldo Melo,male,Argentina,Q414,1869
Leroy D. Thoman,male,United States,Q30,1851
Ro Khanna,male,United States,Q30,1976
Rob Anderson,male,Canada,Q16,1977
Rob Couhig,male,United States,Q30,1949
Rob Hogg,male,United States,Q30,1967
Robb Kahl,male,United States,Q30,1972
Robb LaKritz,male,United States,Q30,1972
Robbins Little,male,United States,Q30,1832
Robert Freeman,male,United States,Q30,1934
Robert A. Agresta,male,United States,Q30,1983
Robert Beardslee,male,United States,Q30,1868
Robert Benham,male,United States,Q30,1946
Robert Benjamin Hilton,male,United States,Q30,1821
Robert Bonner,male,Canada,Q16,1920
Michael Myers,male,United States,Q30,1753
Paul Warnke,male,United States,Q30,1920
Saul Goodman,male,United States,Q30,1960
Paul Winter,male,Cisleithania,Q533534,1904
Paul X. Williams,male,United States,Q30,1908
Karl Arne Utgård,male,Norway,Q20,1951
Karl Auerbach,male,United States,Q30,1949
Karl Kristian Steincke,male,Kingdom of Denmark,Q756617,1880
Karl Plutus,male,Estonia,Q191,1904
Karl R. Thompson,male,United States,Q30,2000
Paul Sadler,male,United States,Q30,1955
Paul Schell,male,United States,Q30,1937
Paul Siegfried,male,United States,Q30,1948
Paul Slack,male,United Kingdom,Q145,1943
Paul Spooner,male,United States,Q30,1746
Leslie H. Southwick,male,United States,Q30,1950
Len King,male,Australia,Q408,1925
Len Tillem,male,United States,Q30,1943
Leo Barry,male,Canada,Q16,1943
Leo Brewster,male,United States,Q30,1903
Leo E. Allen,male,United States,Q30,1898
Robert A. Hefner,male,United States,Q30,1874
Robert A. Junell,male,United States,Q30,1947
Robert A. Miller,male,United States,Q30,1939
Robert A. Richardson,male,United States,Q30,1827
Matatias Carp,male,Romania,Q218,1904
Kan Singh Parihar,male,Dominion of India,Q1775277,1913
Kandiah Neelakandan,male,Sri Lanka,Q854,1947
Kang Yong-suk,male,South Korea,Q884,1969
Kannon Shanmugam,male,United States,Q30,1972
Karam Chand Jain,male,Dominion of India,Q1775277,1898
Michał Grażyński,male,Poland,Q36,1890
Michel Cogger,male,Canada,Q16,1939
Michel Pagé,male,Canada,Q16,1949
Robert A. Altman,male,United States,Q30,1947
Robert A. Bloomer,male,United States,Q30,1921
Robert A. Childs,male,United States,Q30,1845
Robert A. Crook,male,United States,Q30,1964
Mickey Mangham,male,United States,Q30,1939
Mickey Michaux,male,United States,Q30,1930
Michael Slive,male,United States,Q30,1940
Michael Smerconish,male,United States,Q30,1962
Michael Stephen Kanne,male,United States,Q30,1938
Michael Strautmanis,male,United States,Q30,1969
Michael Sullivan,male,United States,Q30,1954
Paul de Jersey,male,Australia,Q408,1948
Michael van Notten,male,Kingdom of the Netherlands,Q29999,1933
Michal Shuldenfrei,male,Poland,Q36,1887
Michalis Papapetrou,male,Cyprus,Q229,1947
"Leroy F. Millette, Jr.",male,United States,Q30,1949
"Leroy John Contie, Jr.",male,United States,Q30,1920
Leroy Johnson,male,United States,Q30,1928
"Leroy R. Hassell, Sr.",male,United States,Q30,1955
Leroy T. Marshall,male,United States,Q30,1883
Kazimierz Konopka,male,Polish–Lithuanian Commonwealth,Q172107,1769
Kazuo Kitagawa,male,Japan,Q17,1953
Thomas Scallen,male,United States,Q30,1925
Karl Spillman Forester,male,United States,Q30,1940
Karl Wiesenburg,male,United States,Q30,1911
Karol Grossmann,male,Austria-Hungary,Q28513,1864
Karpal Singh,male,Malaysia,Q833,1940
Michael Rozenes,male,Australia,Q408,1946
Michael Ryan Barrett,male,United States,Q30,1951
Michael S. Greco,male,United States,Q30,1942
Michael Saxe,male,United States,Q30,1886
Michael Sfard,male,Israel,Q801,1972
Michael Shane,male,United States,Q30,1927
Michael Siris,male,United States,Q30,1945
Michael W. Mosman,male,United States,Q30,1956
Michael Waddington,male,United States,Q30,1974
Michael Waldman,male,United States,Q30,1960
Reginald C. Lindsay,male,United States,Q30,1945
Reginald C. Harmon,male,United States,Q30,1900
Reginald Conyers,male,United States,Q30,1879
Reginald Blewitt,male,United Kingdom of Great Britain and Ireland,Q174193,1799
Reginaldo Francisco del Valle,male,United States,Q30,1854
Rustam S. Sidhwa,male,Pakistan,Q843,1927
Terry McBrayer,male,United States,Q30,1937
Terry R. Means,male,United States,Q30,1948
Terry Smiljanich,male,United States,Q30,1947
Teófilo Dias,male,Brazil,Q155,1854
Thad Heartfield,male,United States,Q30,1940
Vincent Davis,male,United States,Q30,1963
Vincent Dantzer,male,Canada,Q16,1923
Vincent Hallinan,male,United States,Q30,1896
Vincent Illuzzi,male,United States,Q30,1953
Oscar Medelius,male,Peru,Q419,1955
Oscar Orbos,male,Philippines,Q928,1951
Oscar Raúl Aguad,male,Argentina,Q414,1950
William W. Upton,male,United States,Q30,1817
William W. Thomas Jr.,male,United States,Q30,1839
William W. Wemple,male,United States,Q30,1862
William Wade Hampton,male,United States,Q30,1854
Reino A. Perala,male,United States,Q30,1915
Remi Fani-Kayode,male,Nigeria,Q1033,1921
Remington Vernam,male,United States,Q30,1842
Remus Opreanu,male,Romania,Q218,1844
Richard Allen Griffin,male,United States,Q30,1952
Richard Arthur Gadbois Jr.,male,United States,Q30,1932
Richard August Riekeles,male,Norway,Q20,1904
Richard B. Coolidge,male,United States,Q30,1879
Richard B. McQuade Jr.,male,United States,Q30,1940
Leon Chajn,male,Poland,Q36,1910
Von G. Keetch,male,United States,Q30,1960
Lech Falandysz,male,Poland,Q36,1942
Kazimierz Graff,male,Poland,Q36,1917
"Reynier Jacob Wortendyke, Jr.",male,United States,Q30,1895
Reynolds R. Kinkade,male,United States,Q30,1854
Rhydon Mays Call,male,United States,Q30,1858
Ricardo Balbín,male,Argentina,Q414,1904
William W. Irvin,male,United States,Q30,1779
William W. Knight,male,United States,Q30,1909
Rudolph Douglas Raiford,male,United States,Q30,1922
Rudolph Contreras,male,United States,Q30,1962
Rudolph Hargrave,male,United States,Q30,1925
Rudolph Halley,male,United States,Q30,1913
Theodore M. Stuart,male,United States,Q30,1883
Theodore Meighen,male,Canada,Q16,1905
Theodore McMillian,male,United States,Q30,1919
Theodore Miller,male,United States,Q30,1816
Theodore N. Haller,male,United States,Q30,1864
Vincent Pottier,male,Canada,Q16,1897
Vincent Ragosta,male,United States,Q30,1924
Vinnie Politan,male,United States,Q30,1975
Viorel Tilea,male,Kingdom of Romania,Q203493,1896
Virgil C. Smith,male,United States,Q30,1947
Theron R. Strong,male,United States,Q30,1802
Thom Goolsby,male,United States,Q30,1961
Thomas A. Boyd,male,United States,Q30,1830
William Travers Jerome,male,United States,Q30,1859
William Travers,male,Colony of New Zealand,Q5148518,1819
William Truslow Newman,male,United States,Q30,1843
William Tudor,male,United States,Q30,1750
William V. Rawlings,male,United States,Q30,1913
William Vere Reeve King-Fane,male,South Africa,Q258,1868
William Virgil Peck,male,United States,Q30,1804
William Wallace Brown,male,United States,Q30,1836
William Wallace Lambdin,male,United States,Q30,1861
William Walter Wilkins,male,United States,Q30,1942
William Ward,male,United States,Q30,1837
William W. Arnold,male,United States,Q30,1877
William W. Caldwell,male,United States,Q30,1925
William W. Cook,male,United States,Q30,1858
William W. Evans,male,United States,Q30,1908
William W. Hannan,male,United States,Q30,1854
Terence T. Evans,male,United States,Q30,1940
Terence de Vere White,male,Ireland,Q27,1912
Ruy Seabra,male,Portugal,Q45,1947
Ryan Karben,male,United States,Q30,1974
Reuben S. Strahan,male,United States,Q30,1835
Reuben Walker Carswell,male,United States,Q30,1837
"Revius Ortique, Jr.",male,United States,Q30,1924
Vincent Ingram,male,New Zealand,Q664,1946
Vincent L. Briccetti,male,United States,Q30,1954
Vincent L. Leibell,male,United States,Q30,1883
Vincent L. McKusick,male,United States,Q30,1921
Vincent L. Broderick,male,United States,Q30,1920
Vincent Pasquale Biunno,male,United States,Q30,1916
Vilim Herman,male,Croatia,Q224,1949
Ziad Abuzayyad,male,State of Palestine,Q219060,1940
Vince Megna,male,United States,Q30,1944
Rush Limbaugh Sr.,male,United States,Q30,1891
Rushern Baker,male,United States,Q30,1958
Russ Granik,male,United States,Q30,1948
Russell A. Anderson,male,United States,Q30,1942
S. Arthur Spiegel,male,United States,Q30,1920
